Year,Yearly Rank,Source,Prefix,CH,40,10,PK,High,Verified,Artist,Artist Inverted,Featured,UnFeatured,Album,Album Label/Number,Title,Time,Time Source,explicit,Time (Album),Artist ID,SYMBL,ReIssue,Label/Number,Media,Stereo (55-68),Pic Sleeve,Genre,Comments,Written By,Temp 1,Date Entered,Date Peaked,1st Week,2nd Week,3rd Week,4th Week,5th Week,6th Week,7th Week,8th Week,9th Week,10th Week,11th Week,12th Week,13th Week,14th Week,15th Week,16th Week,17th Week,18th Week,19th Week,20th Week,21st Week,22nd Week,23rd Week,24th Week,25th Week,26th Week,27th Week,28th Week,29th Week,30th Week,31st Week,32nd Week,33rd Week,34th Week,35th Week,36th Week,37th Week,38th Week,39th Week,40th Week,41st Week,42nd Week,43rd Week,44th Week,45th Week,46th Week,47th Week,48th Week,49th Week,50th Week,51st Week,52nd Week,53rd Week,54th Week,55th Week,56th Week,57th Week,58th Week,59th Week,60th Week,61st Week,62nd Week,63rd Week,64th Week,65th Week,66th Week,67th Week,68th Week,69th Week,70th Week,71st Week,72nd Week,73rd Week,74th Week,75th Week,76th Week
2010,55,h,2010_045,20,13,3,2,8,,Ke$ha,Ke$ha,,,Animal,,Take It Off,3:35,,,,8062,,,Kemosabe/RCA Digital,DD,,,,,"K.Sebert,L.Gottwald,C.Kelly",1466,23/01/2010,18/09/2010,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,52,27,20,16,10,8,8,11,12,13,16,18,22,32,42,53,55,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,23,h,2010_046,20,14,4,1,8,,Rihanna,Rihanna,Featuring Jeezy,,Rated R,,Hard,4:10,,x,,7472,,,SRP/Def Jam Digital,DD,,,,,"T.Nash,C.A.Stewart,R.Fenty,J.W.Jenkins",1510,05/12/2009,30/01/2010,80,19,20,21,11,18,15,9,8,9,10,13,18,24,34,51,54,69,68,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,129,h,2010_047,27,19,2,1,8,,La Roux,La Roux,,,Bulletproof - EP,,Bulletproof,3:25,,,,8087,,,Big Life/Polydor/Cherrytree 013222,,,,,,"E.Jackson,B.Langmaid",1974,20/03/2010,12/06/2010,92,80,71,61,57,48,36,35,29,23,19,14,8,10,13,12,13,13,15,12,15,15,23,25,39,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,222,h,2010_048,10,7,1,1,8,,Miley Cyrus,"Cyrus, Miley",,,s,,Can't Be Tamed,2:48,,,,7904,,,Hollywood Digital,DD,,,,,"M.D.H.Cyrus,A.Armato,T.James,M.Pompetzki,P.NZA",713,05/06/2010,05/06/2010,8,18,22,24,22,18,31,46,65,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,477,h,2010_049,3,2,1,1,8,,Glee Cast,Glee Cast,,,"Glee: The Music, Vol. 4",,Teenage Dream,3:40,,,,8043,,,20th Century Fox TV Digital,,,,,,"K.Perry,L.Gottwald,Max Martin,B.Levin,B.McKee",199,27/11/2010,27/11/2010,8,36,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,409,h,2010_050,3,1,1,1,8,,Taylor Swift,"Swift, Taylor",,,,,Speak Now,4:01,,,,7850,,,Big Machine Digital,DD,,,,,T.Swift,179,23/10/2010,23/10/2010,8,45,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,304,h,2010_051,29,24,7,5,9,,Flo Rida,Flo Rida,Featuring David Guetta,,s,,Club Can't Handle Me,3:52,,,,7924,,,Poe Boy 526002,DD,,,,,"T.Dillard,C.Key,K.C.Livingston,M.Caren,D.Guetta,F.Riesterer,G.Tuinfort",2328,17/07/2010,25/09/2010,65,89,81,52,33,24,18,21,16,13,9,9,10,10,9,9,9,12,14,16,19,21,23,30,32,36,30,33,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,189,h,2010_052,18,10,2,2,9,,"Black Eyed Peas, The","Black Eyed Peas, The",,,The E.N.D. (The Energy Never Dies),,Rock That Body,4:28,,,,7204,,,Interscope Digital,DD,,,,,"W.Adams,A.Pineda,J.Gomez,S.Ferguson,D.Guetta,M.Knight,A.Walder,J.Baptiste,J.L.Munson,R.Ginyard, Jr.",1122,15/05/2010,19/06/2010,62,36,24,21,16,9,9,11,20,25,31,41,54,64,75,82,91,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,122,h,2010_053,28,19,7,1,9,,Jason DeRulo,"DeRulo, Jason",,,Jason Derulo,,Ridin' Solo,3:35,,,,8052,,,Beluga Heights Digital,DD,,,,,"J.Desrouleaux,J.Rotem",1990,20/03/2010,17/07/2010,33,66,80,81,78,80,94,,,,,84,56,34,19,16,10,9,10,10,10,11,10,10,13,14,15,18,23,34,36,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,20,h,2010_054,29,24,2,1,9,,Trey Songz,"Songz, Trey",,,Ready (Deluxe Version),,Say Aah,3:27,,,,7745,,,Song Book 523577,CD,,,,,"R.M.Ferebee, Jr.,T.Neverson,T.Scales,N.Walka,D.Corell",2276,28/11/2009,13/03/2010,81,68,59,40,38,34,42,40,28,19,19,17,15,12,10,9,12,13,13,13,11,11,15,18,20,26,31,36,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,201,h,2010_055,18,13,1,1,9,,3OH!3,3OH!3,Featuring Ke$ha,,s,,My First Kiss,3:12,,,,8008,,,Photo Finish Digital,DD,,,,,"L.Gottwald,B.Levin,S.Foreman,N.Motte",1258,22/05/2010,22/05/2010,9,21,34,36,28,17,15,15,20,23,20,22,24,42,59,70,87,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,44,h,2010_056,30,21,1,1,10,,Adam Lambert,"Lambert, Adam",,,For Your Entertainment,,Whataya Want From Me,3:47,,,,8042,,,19/RCA Digital,DD,,,,,"P!nk,K.S.Martin,Shellback",2072,02/01/2010,01/05/2010,72,68,70,65,55,37,35,35,31,28,24,25,22,21,20,23,23,10,13,18,24,28,29,35,40,40,41,47,45,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,17,h,2010_057,20,18,1,1,10,,Jay Sean,"Sean, Jay",Featuring Sean Paul & Lil Jon,,All Or Nothing (Bonus Track Version),,Do You Remember,3:31,,,,8069,,,Cash Money Digital,DD,,,,,"J.Sean,J.Cotter,F.Storm,J.Skaller,R.Larow,S.P.Henriques,J.H.Smith,J.Perkins",1655,21/11/2009,09/01/2010,27,30,30,25,19,16,14,10,11,13,13,17,18,19,22,25,27,31,42,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,136,h,2010_058,20,16,1,1,10,,Jay-Z,Jay-Z,Featuring Mr. Hudson,,The Blueprint 3,,Young Forever,4:13,,,,6705,,,Roc Nation 523738,,,,,,"M.Gold,F.Mertens,L.Bernard,S.C.Carter,K.West",1532,06/03/2010,15/05/2010,97,78,59,41,33,27,21,17,17,12,10,12,11,12,12,16,16,19,31,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,193,h,2010_059,20,13,1,1,10,,B.o.B.,B.o.B,Featuring Rivers Cuomo,,The Adventures Of Bobby Ray,,Magic,3:16,,,,8065,,,Rebel Rock/Grand Hustle Digital,DD,,,,,"L.Gottwald,R.Cuomo,B.R.Simmons, Jr.",1333,15/05/2010,04/09/2010,83,,,,,,,100,91,78,68,49,27,22,15,11,10,11,12,11,18,20,23,29,39,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,73,h,2010_060,26,20,0,3,11,,Timbaland,Timbaland,Featuring Justin Timberlake,,Shock Value II,,Carry Out,3:52,,,,7523,,,Mosley/Blackground Digital,DD,,,,,"T.V.Mosley,J.Harmon,J.Timberlake,T.Clayton,J.Beanz",1998,19/12/2009,13/02/2010,75,31,59,71,61,41,32,14,11,12,13,15,15,15,11,11,12,13,12,19,19,22,27,32,37,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,113,h,2010_061,20,14,0,2,11,,Ludacris,Ludacris,Featuring Nicki Minaj,,Battle Of The Sexes (Deluxe Edition),,My Chick Bad,3:36,,,,7052,,,DTP/Def Jam Digital,DD,,,,,"C.Bridges,O.Maraj,S.Lindley,D.Davidson",1506,13/03/2010,08/05/2010,46,44,27,24,21,18,16,13,11,11,15,14,18,21,24,34,45,55,62,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,438,h,2010_062,17,10,0,1,11,,Willow,Willow,,,s,,Whip My Hair,3:13,,,,8154,,,Roc Nation Digital,,,,,,R.Jackson,1041,06/11/2010,13/11/2010,78,11,13,18,22,23,27,27,35,23,29,41,52,65,75,87,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,490,h,2010_063,5,2,0,1,11,,Glee Cast,Glee Cast,Featuring Gwyneth Paltrow,,"Glee: The Music, Vol. 4",,Forget You,3:41,,,,8043,,,20th Century Fox TV Digital,,,,,,"P.Lawrence,T.Callaway,A.Levine,Bruno Mars,C.Brown",227,04/12/2010,04/12/2010,11,35,60,92,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,435,h,2010_064,1,1,0,1,11,,Taylor Swift,"Swift, Taylor",,,Speak Now,,Mean,3:57,,,,7850,,,Big Machine Digital,,,,,,T.Swift,95,06/11/2010,06/11/2010,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,33,h,2010_065,43,26,0,1,12,,"Script, The","Script, The",,,The Script,,Breakeven,4:21,,,,8072,,,Phonogenic Digital,DD,,,,,"D.O'Donoghue,M.Sheehan,A.Frampton,S.Kipner",2822,19/12/2009,15/05/2010,96,93,89,85,84,73,66,59,53,40,28,22,19,19,17,18,15,15,13,14,14,12,19,16,17,19,20,21,20,29,30,28,31,34,39,43,44,50,50,47,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,410,h,2010_066,13,2,0,1,12,,Kanye West,"West, Kanye",Featuring Pusha T,,,,Runaway,5:39,,,,6675,,,Rock-A-Fella/Def Jam Digital,DD,,,,,"K.West,E.Haynie,T.Thornton,J.Bhasker,M.Dean,M.Branch",615,23/10/2010,23/10/2010,12,38,54,51,50,51,50,42,52,73,84,76,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,182,h,2010_067,20,13,0,2,13,,Shontelle,Shontelle,,,s,,Impossible,3:46,,,,7995,,,SRP/SRC Digital,DD,,,,,"A.Biraisson,I.Wroldsen",1386,08/05/2010,31/07/2010,88,71,57,51,41,28,30,25,17,19,17,16,13,13,17,25,30,37,51,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,262,h,2010_068,36,22,0,1,13,,Neon Trees,Neon Trees,,,Habits (Bonus Track Version),,Animal,3:32,,,,8137,,,Mercury 013498,CD,,,,,"T.Glenn,T.Pagnotta,B.Campbell",2338,19/06/2010,13/11/2010,100,93,88,83,77,66,61,70,54,59,54,43,33,30,24,22,22,15,15,15,15,13,15,15,16,15,16,21,23,24,24,27,34,38,41,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,70,h,2010_069,3,1,0,1,13,,Justin Timberlake,"Timberlake, Justin",& Matt Morris Featuring Charlie Sexton,,Hope For Haiti,,Hallelujah,4:15,,,,7675,,,MTV Networks Digital,DD,,,,,L.Cohen,161,06/02/2010,13/02/2010,48,13,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,250,h,2010_070,20,15,0,2,14,,Nicki Minaj,"Minaj, Nicki",,,s,,Your Love,4:05,,,,8134,,,Young Money/Cash Money Digital,DD,,,,,"O.T.Maraj,A.Wansel,D.Freeman,J.P.Hughes",1442,19/06/2010,07/08/2010,51,26,27,26,23,18,18,14,14,16,17,22,23,25,27,38,55,61,71,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,306,h,2010_071,27,19,0,1,14,,Chris Brown,"Brown, Chris",Featuring Tyga & Kevin McCall,,s,,Deuces,4:36,,x,,7750,,,Jive Digital,DD,,,,,"K.McCall,M.Stevenson,C.Brown",1805,17/07/2010,16/10/2010,87,96,86,84,67,56,39,29,24,19,20,19,15,14,17,16,16,16,19,24,28,29,34,36,38,44,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,133,h,2010_072,20,16,0,1,14,,Drake,Drake,,,s,,Over,3:54,,xc,,8036,,,Young Money/Cash Money Digital,DD,,,,,"A.Graham,M.Samuels",1527,27/03/2010,15/05/2010,35,17,22,24,22,20,16,14,17,15,19,22,21,31,32,36,43,47,58,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,294,h,2010_073,20,15,0,1,14,,Maroon 5,Maroon 5,,,s,,Misery,3:36,,,,2761,,,A&M/Octone Digital,DD,,,,,"A.Levine,J.Carmichael,S.Farrar",1535,10/07/2010,09/10/2010,44,54,44,28,21,18,17,19,19,17,17,19,20,14,18,23,29,34,50,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,145,h,2010_074,18,11,0,1,15,,Sean Kingston,"Kingston, Sean",& Justin Bieber,,s,,Eenie Meenie,3:21,,,,7900,,,Beluga Heights Digital,DD,,,,,"B.Blanco,K.Anderson,C.C.Battey,S.A.Battey,J.Bieber,M.Palacios,E.Clark",1041,10/04/2010,15/05/2010,30,33,33,31,26,15,18,22,23,26,35,46,58,68,81,88,99,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,221,h,2010_075,18,6,0,1,15,,Justin Bieber,"Bieber, Justin",,,My World 2.0 (Bonus Track Version),,Somebody To Love,3:40,,,,8047,,,SchoolBoy/Raymond Braun/Island Digital,DD,,,,,"J.Yip,J.Reeves,R.Romulus,H.Bright,J.Bieber",775,29/05/2010,17/07/2010,98,80,69,54,47,33,25,15,20,25,38,57,76,86,97,71,92,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,246,h,2010_076,20,4,0,1,15,,Drake,Drake,Featuring Lil Wayne,,Thank Me Later,,Miss Me,5:05,,x,,8036,,,Young Money/Cash Money Digital,DD,,,,,"A.Graham,M.Samuels,N.Shebib,D.Carter,D.Edwards,D.Richardson",947,19/06/2010,19/06/2010,15,48,63,76,72,75,70,61,53,55,49,40,39,39,42,49,54,62,62,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,392,h,2010_077,20,15,0,1,16,,Mike Posner,"Posner, Mike",,,31 Minutes To Takeoff,,Please Don't Go,3:16,,,,8095,,,J Digital,DD,,,,,"M.Posner,B.Levin",1455,09/10/2010,11/12/2010,94,69,54,34,19,19,17,19,20,16,19,17,21,20,20,24,31,36,43,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,63,h,2010_078,13,3,0,1,16,,Miley Cyrus,"Cyrus, Miley",,,The Time Of Our Lives,,When I Look At You,4:08,,,,7904,,,Hollywood Digital,DD,,,,,"J.M.Shanks,H.Lindsey",495,30/01/2010,17/04/2010,88,,,,,97,79,81,57,58,25,16,27,52,68,91,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,202,h,2010_079,2,1,0,1,16,,Glee Cast,Glee Cast,Featuring Jonathan Groff,,s,,Total Eclipse Of The Heart,4:25,,,,8043,,,20th Century Fox TV Digital,DD,,,,,J.Steinman,119,22/05/2010,22/05/2010,16,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,69,h,2010_080,2,1,0,1,16,,Jay-Z,Jay-Z,", Bono, The Edge & Rihanna",,Hope For Haiti,,Stranded (Haiti Mon Amour),4:20,,,,6705,,,MTV Networks Digital,DD,,,,,"Bono,The Edge,S.C.Carter",106,06/02/2010,06/02/2010,16,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,393,h,2010_081,1,1,0,1,16,,Glee Cast,Glee Cast,,,s,,Toxic,3:24,,,,8043,,,20th Century Fox TV Digital,DD,,,,,"C.Dennis,H.Jonback,P.J.Winnberg,C.Karlsson",90,16/10/2010,16/10/2010,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,30,h,2010_082,20,16,0,2,17,,Orianthi,Orianthi,,,Believe,,According To You,3:20,,,,8073,,,Tal/Geffen Digital,DD,,,,,"S.Diamond,A.Frampton",1517,19/12/2009,06/03/2010,67,55,41,36,33,26,21,24,21,20,20,17,17,18,18,19,19,28,35,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,328,h,2010_083,24,20,0,1,17,,Sugarland,Sugarland,,,s,,Stuck Like Glue,4:07,,,,7155,,,Mercury Nashville 014728,DD,,,,,"J.O.Nettles,K.Bush,K.Griffin,S.Carter",1820,14/08/2010,27/11/2010,20,30,26,25,26,24,22,26,29,29,25,23,23,26,25,17,26,30,42,43,47,40,36,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,2,h,2010_084,25,17,0,1,17,,Justin Bieber,"Bieber, Justin",,,My World,,One Time,3:34,,,,8047,,,Island Digital,DD,,,,,"C.A.Stewart,J.Bunton,C.Cole,T.Nkhereanye",1707,25/07/2009,09/01/2010,95,,,78,62,63,45,32,29,29,27,26,26,21,23,20,25,24,23,24,26,34,41,47,17,24,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,394,h,2010_085,3,1,0,1,17,,Lil Wayne,Lil Wayne,Featuring Drake,,I Am Not A Human Being,,Gonorrhea,4:22,,,,7575,,,Cash Money Digital,DD,,,,,"D.Carter,A.Graham,D.A.Johnson",131,16/10/2010,16/10/2010,17,64,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,448,h,2010_086,2,1,0,1,17,,Taylor Swift,"Swift, Taylor",,,Speak Now,,Sparks Fly,4:20,,,,7850,,,Big Machine Digital,,,,,,T.Swift,112,13/11/2010,13/11/2010,17,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,10,h,2010_087,34,13,0,2,18,,OneRepublic,OneRepublic,,,Waking Up (Deluxe Version),,All The Right Moves,3:58,,,,7929,,,Mosley Digital,DD,,,,,R.Tedder,1871,24/10/2009,10/04/2010,58,85,68,84,83,72,53,73,77,79,78,56,60,57,50,56,50,47,41,34,25,23,21,20,18,19,18,22,22,23,29,36,44,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,8,h,2010_088,29,20,0,1,18,,Kris Allen,"Allen, Kris",,,Kris Allen,,Live Like We're Dying,3:32,,,,8041,,,19/Jive Digital,DD,,,Pop,,"S.Kipner,A.Frampton,D.O'Donoghue,M.Sheehan",1984,17/10/2009,13/03/2010,89,,,,,92,70,41,47,44,36,33,32,30,33,25,26,23,24,21,19,18,20,19,22,23,26,30,30,33,41,48,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,7,h,2010_089,21,16,0,1,18,,Boys Like Girls,Boys Like Girls,Featuring Taylor Swift,,Love Drunk,,Two Is Better Than One,4:03,,,,7897,,,Columbia Digital,DD,,,,,M.Johnson,1450,26/09/2009,30/01/2010,92,,,,,,,79,64,48,40,33,32,28,23,20,23,24,18,22,20,21,23,29,29,35,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,330,h,2010_090,18,10,0,1,18,,Kenny Chesney,"Chesney, Kenny",,,s,,The Boys Of Fall,6:31,,,,6686,,,BNA 76626,DD,,,,,"C.Beathard,D.Turnbull",973,14/08/2010,21/08/2010,96,18,29,31,29,28,29,32,35,30,35,47,53,65,75,80,85,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,52,h,2010_091,20,2,0,1,18,,Lil Wayne,Lil Wayne,Featuring Eminem,,s,,Drop The World,3:49,,,,7575,,,Cash Money Digital,DD,,,,,"D.Carter,J.Woodard,M.Mathers,L.E.Resto,M.Strange,C.Hollis",701,16/01/2010,16/01/2010,18,20,56,75,77,56,70,83,86,86,73,68,65,62,62,70,75,74,78,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,524,h,2010_092,5,2,0,1,18,,T.I.,T.I.,Featuring Eminem,,No Mercy (Deluxe Version),,That's All She Wrote,5:18,,x,,5921,,,Grand Hustle Digital,,,,,,"C.J.Harris, Jr.,M.Mathers,L.Gottwald",211,25/12/2010,25/12/2010,18,31,68,88,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,85,h,2010_093,18,1,0,1,18,,Pink,Pink,,,Funhouse (Deluxe Version),,Glitter In The Air,3:47,,,,6711,,,LaFace Digital,DD,,,,,"P!nk,B.Mann",441,02/20/2010,#VALUE!,18,84,,,,,,,,,,,,,,,,92,86,76,77,75,74,72,74,75,79,78,84,82,77,86,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,439,h,2010_094,10,1,0,1,18,,Kanye West,"West, Kanye","Featuring Jay-Z, Rick Ross, Ben Iver & Nicki Minaj",,s,,Monster,6:21,,,,6675,,,Roc-A-Fella/Def Jam Digital,,,,,,"K.West,S.C.Carter,P.Reynolds,M.Dean,W.Roberts II,O.T.Maraj,J.Vernon,J.Bhasker",233,06/11/2010,13/11/2010,79,18,49,79,77,,98,93,,100,92,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,491,h,2010_095,3,1,0,1,18,,Glee Cast,Glee Cast,Featuring Gwyneth Paltrow,,s,,Singing In The Rain / Umbrella,3:03,,,,8043,,,20th Century Fox TV Digital,,,,,,"A.Freed,N.Brown,S.C.Carter,C.A.Stewart,T.Nash,T.Harrell",135,04/12/2010,04/12/2010,18,56,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,311,h,2010_096,28,17,0,1,19,,"Band Perry, The","Band Perry, The",,,The Band Perry - EP,,If I Die Young,3:43,,,,8107,,,Republic Nashville,DD,,,Country,,K.Perry,1778,24/07/2010,30/10/2010,92,80,73,55,58,51,47,43,43,39,40,37,45,27,19,21,25,24,20,27,24,30,28,34,33,33,38,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,162,h,2010_097,4,1,0,1,20,,Jack Johnson,"Johnson, Jack",,,s,,You And Your Heart,3:16,,,,7670,,,Brushfire Digital,DD,,,,,J.Johnson,145,24/04/2010,24/04/2010,20,80,,,,,,99,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,233,h,2010_098,4,1,0,1,20,,Glee Cast,Glee Cast,,,"Glee - The Music, Vol. 3 - Showstoppers",,Poker Face,3:39,,,,8043,,,20th Century Fox TV Digital,DD,,,,,"S.G.Germanotta,N.Khayat",124,05/06/2010,12/06/2010,100,20,70,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,167,h,2010_099,20,13,0,3,21,,Alicia Keys,"Keys, Alicia",,,The Element Of Freedom (Deluxe Version),,Un-Thinkable (I'm Ready),4:09,,,,7452,,,MBK/J Digital,DD,,,,,"A.Keys,A.Graham,K.Brothers, Jr.,N.Shebib",1323,24/04/2010,03/07/2010,88,83,58,44,46,35,27,29,29,22,21,27,24,21,21,25,30,38,43,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,373,h,2010_100,20,2,0,2,21,,Florence + The Machine,Florence + The Machine,,,Lungs,,Dog Days Are Over,4:12,,,,8121,,,Universal Republic Digital,DD,,,,,"F.Welch,J.Ford",720,25/09/2010,02/10/2010,93,21,73,99,,77,84,94,82,89,69,58,21,48,56,55,54,54,61,59,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,277,h,2010_101,33,25,0,1,21,,OneRepublic,OneRepublic,,,Waking Up (Deluxe Version),,Secrets,3:44,,,,7929,,,Mosley Digital,DD,,,,,R.Tedder,2270,26/06/2010,23/10/2010,98,,,83,70,46,35,43,51,41,36,35,29,26,28,24,27,21,24,24,31,22,26,24,25,28,25,25,28,26,28,36,40,39,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,88,h,2010_102,20,15,0,1,21,,Kevin Rudolf,"Rudolf, Kevin","Featuring Birdman, Jay Sean & Lil Wayne",,s,,I Made It (Cash Money Heroes),4:18,,xc,4:49,7992,,,Cash Money Digital,DD,,,,,"K.Rudolf,J.Kasher,D.Carter,B.Williams,J.Sean,J.Skaller,R.Larow",1301,02/20/2010,#VALUE!,59,72,84,67,53,37,34,32,29,25,26,23,21,25,33,33,34,36,35,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
